inputs,label
White to move. Position is r5k1/pp1qpr1p/2np2p1/3N1b2/2Pn4/B7/PP2BPPP/2RQ1RK1 w - - 8 16. What is the best move?,pawn on f2 to f3
Black to move. Position is r1bb4/p5pp/2N1kn2/8/2p5/2B5/1PPK1PPP/R6R b - - 0 24. What is the best move?,knight on f6 to e4
Black to move. Position is r4rk1/2pbqpbp/pp2p1p1/4P1NP/P1B3Q1/4B3/1PP2P2/2K3R1 b - - 0 18. What is the best move?,pawn on h7 to h6
White to move. Position is r1b2rk1/pp1p1pp1/4pq1p/2n5/2P5/P1Q5/1P2PPPP/R3KBNR w KQ - 0 11. What is the best move?,queen on c3 captures queen on f6
Black to move. Position is rnbqkb1r/pppppppp/5n2/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2. What is the best move?,pawn on e7 to e6
White to move. Position is r2qkb1r/pp3ppp/2n1p3/3n4/3P4/1QN2P2/PP3P1P/R1B1KB1R w KQkq - 0 10. What is the best move?,queen on b3 captures pawn on b7
Black to move. Position is r2qnrk1/pp4bp/3p2pn/2pP1p2/2P2PP1/2N4P/PP1BB1K1/R2Q1R2 b - - 2 17. What is the best move?,queen on d8 to d7
Black to move. Position is rnbqkb1r/pppp1ppp/4pn2/8/2P5/2N2N2/PP1PPPPP/R1BQKB1R b KQkq - 1 3. What is the best move?,bishop on f8 to b4
Black to move. Position is 4rrk1/1pp2qbp/3p2b1/3P2P1/2P1p3/p1NnB1R1/PP1QB1K1/R4N2 b - - 13 25. What is the best move?,pawn on a3 captures pawn on b2
Black to move. Position is 1R6/8/2KB1pk1/6p1/6Pp/3r3P/5P2/8 b - - 1 50. What is the best move?,rook on d3 captures pawn on h3
Black to move. Position is b1n1r3/4rkp1/2ppNp1p/1p3P2/1P2P1PP/2NR1K2/2P5/3R4 b - - 2 27. What is the best move?,pawn on g7 to g6
White to move. Position is r5k1/pb4b1/1p3p2/2p2qpp/8/2P1B1Q1/PP3NPP/3R2K1 w - - 0 28. What is the best move?,pawn on h2 to h4
White to move. Position is 1r1q1rk1/1ppnnpb1/p2pp1pp/6B1/3PP3/1QPB1N2/PP3PPP/3RR1K1 w - - 0 13. What is the best move?,bishop on g5 to f4
Black to move. Position is 2n1qr1k/6b1/1p1p1B1p/1R1Pp3/r1N1P3/6P1/5RB1/5QK1 b - - 0 35. What is the best move?,rook on f8 captures bishop on f6
Black to move. Position is 3qr1k1/pb1p1ppp/1pr1pn2/8/2PQ4/P1N1PP2/1P4PP/3RKB1R b K - 2 15. What is the best move?,bishop on b7 to a6
Black to move. Position is rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1. What is the best move?,pawn on c7 to c5
White to move. Position is 8/5kpp/p1p2n2/5b1r/1PPB4/P3P2P/1R5K/5R2 w - - 2 42. What is the best move?,bishop on d4 captures knight on f6
Black to move. Position is r1b1kb1r/1p3ppp/p4q2/3N4/8/3Q1N2/PP3PPP/3R1RK1 b kq - 0 14. What is the best move?,queen on f6 to d6
White to move. Position is 8/7p/6pk/3Q4/4P3/4bq2/2P5/4K3 w - - 8 47. What is the best move?,pawn on c2 to c4
White to move. Position is r4rk1/pbpq1pb1/1p4p1/n3p1Bp/3PPN1P/2PB1Q2/P4PP1/3RK2R w K - 0 16. What is the best move?,pawn on d4 captures pawn on e5
Black to move. Position is 3Q2k1/p4p1p/6p1/2p5/6P1/2R1NP2/Pr2p2q/4K3 b - - 1 32. What is the best move?,king on g8 to g7
Black to move. Position is r1bqr1k1/pp1n1pp1/2pb3p/4p3/2PPB3/4PN2/PBQ2PPP/3R1RK1 b - - 1 14. What is the best move?,queen on d8 to e7
White to move. Position is rnbq1rk1/ppp1bppp/4pn2/3p2B1/2PP4/2N2N2/PP2PPPP/R2QKB1R w KQ - 4 6. What is the best move?,pawn on e2 to e3
Black to move. Position is 5rk1/ppQ2p1p/3p2p1/3Pn3/8/4R1PP/P3qPB1/6K1 b - - 1 28. What is the best move?,queen on e2 captures pawn on a2
White to move. Position is 1r1r1k2/R4p1p/2B1p3/6Q1/2P5/3PP1PP/1p6/6K1 w - - 0 29. What is the best move?,queen on g5 to e7
White to move. Position is 3qk1r1/1p1nb2p/pnr1b2B/3p1pp1/3P2P1/1P3P1P/P2QNNB1/4RRK1 w - - 0 21. What is the best move?,pawn on g4 captures pawn on f5
Black to move. Position is r2qrbk1/1bp2pp1/p1np1n1p/1p2p3/3PP3/P1P2N1P/1PBN1PP1/R1BQR1K1 b - - 1 15. What is the best move?,knight on c6 to b8
Black to move. Position is 2r2nk1/pb2qppp/1p6/3pPP2/1p1Q4/1Pr2NP1/P3P1BP/R3R2K b - - 8 23. What is the best move?,rook on c8 to e8
White to move. Position is 2br2k1/5p2/7p/p1RPr1pP/Pp4P1/5PN1/1P1R2K1/8 w - - 1 37. What is the best move?,rook on c5 captures pawn on a5
White to move. Position is 8/8/R5p1/2k2bp1/1p6/1P3PPn/8/4K3 w - - 0 39. What is the best move?,king on e1 to d2
White to move. Position is 1r4k1/8/1PR5/4pn2/3p3p/5Pp1/6P1/6BK w - - 7 45. What is the best move?,rook on c6 to e6
White to move. Position is r1b1k2r/4qpbp/p2p4/1p2pp2/4P3/N1PB4/PP3PPP/R2QK2R w KQkq - 0 14. What is the best move?,knight on a3 to c2
Black to move. Position is r1b2rk1/1pn1q1bp/p1npP1p1/2p2PB1/P1B5/2N2N2/1P4PP/R2Q1RK1 b - - 2 18. What is the best move?,bishop on g7 to f6
White to move. Position is 1nkr3r/pppqbp1p/2b1pp2/8/3P4/P4NP1/1PPNQPBP/R4RK1 w - - 5 14. What is the best move?,pawn on c2 to c4
Black to move. Position is rn1qkbnr/pp2pppp/2p5/5b2/3P4/6N1/PPP2PPP/R1BQKBNR b KQkq - 2 5. What is the best move?,bishop on f5 to g6
Black to move. Position is r4r2/pp1qppbk/3p2pp/3Pn3/8/1P2BPP1/P1PQN2P/2R2RK1 b - - 0 18. What is the best move?,pawn on b7 to b5
White to move. Position is r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3. What is the best move?,pawn on d2 to d4
Black to move. Position is 6k1/2r2pp1/1n2q3/pB1pP3/3Q2P1/PP3P2/1Bb4R/6K1 b - - 6 26. What is the best move?,knight on b6 to d7
White to move. Position is r1b1r1k1/p1ppqppp/1pn5/3RP3/2P5/P1Q2N2/1P2PPPP/4KB1R w K - 0 12. What is the best move?,pawn on e2 to e3
White to move. Position is r1b2rk1/pp1nq1pp/2n1p3/2bpPp2/5PP1/2NB3Q/PPP4P/R1B1K1NR w KQ - 1 11. What is the best move?,pawn on g4 captures pawn on f5
White to move. Position is 3r2k1/2q4p/p7/P1pb2p1/5p2/2P5/2PnNRPP/3Q2K1 w - - 2 29. What is the best move?,knight on e2 captures pawn on f4
White to move. Position is 1qr3k1/1brnbpp1/pp1p1n1p/4p3/P3P3/1NN1BP2/1PPRB1PP/2R3QK w - - 8 19. What is the best move?,rook on c1 to d1
Black to move. Position is 2k2b1N/pp4pp/1nn5/4p3/8/NpPq4/P2P1PPP/R1B2RK1 b - - 1 17. What is the best move?,pawn on b3 to b2
White to move. Position is 6k1/8/1r6/4R3/3p3p/4nPp1/6P1/6BK w - - 0 47. What is the best move?,rook on e5 to e4
Black to move. Position is 8/8/R4pk1/6p1/5r2/8/R3KP2/7r b - - 6 41. What is the best move?,rook on f4 to b4
White to move. Position is r3kb1r/pp3p1p/2pQbnp1/q1B1p3/1n2P3/2N3P1/P3NPBP/R2R2K1 w kq - 2 15. What is the best move?,bishop on c5 captures knight on b4
Black to move. Position is r1bq1rk1/pp1pppbp/5np1/n3P3/3N4/1BN1B3/PPP2PPP/R2QK2R b KQ - 0 9. What is the best move?,knight on f6 to e8
Black to move. Position is r1bk1b1r/p1p2ppp/8/1B1np1q1/3P4/5Q2/PP1P1PPP/RNB1K2R b KQ - 2 10. What is the best move?,pawn on e5 captures pawn on d4
White to move. Position is rnbqkb1r/pppp1ppp/4pn2/8/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3. What is the best move?,knight on b1 to c3
White to move. Position is r1bqk2r/pp1n1ppp/4pb2/6B1/3p3P/5N2/PPPQ1PP1/R3KB1R w KQkq - 0 10. What is the best move?,castling queenside
White to move. Position is r5k1/pp5p/6p1/b2Pp3/2n1P1PP/8/P3NBP1/3R2K1 w - - 3 23. What is the best move?,rook on d1 to b1
Black to move. Position is r1bqkb1r/pppn1ppp/4pn2/8/3P4/5NN1/PPP2PPP/R1BQKB1R b KQkq - 4 6. What is the best move?,pawn on c7 to c5
Black to move. Position is r1b5/1p2npBp/4p1p1/pqp3k1/2N1R2P/1P1P1BP1/1P3P2/R5K1 b - - 0 24. What is the best move?,king on g5 to f5
Black to move. Position is 2b1r1k1/5pBp/p2p2p1/2P5/2P1P2P/2N5/P2rBK1P/7R b - - 0 21. What is the best move?,king on g8 captures bishop on g7
Black to move. Position is rnbqkb1r/1pp2ppp/p3pn2/8/2BP4/4PN2/PP3PPP/RNBQ1RK1 b kq - 1 6. What is the best move?,pawn on c7 to c5
Black to move. Position is 1rr5/6k1/3p1npp/p3p3/6P1/1PNP3P/P5K1/2R2R2 b - - 1 27. What is the best move?,king on g7 to f7
White to move. Position is rnbqkbnr/ppp3pp/3p4/4P3/4p3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 5. What is the best move?,knight on f3 to g5
White to move. Position is rnbqkb1r/pppp1ppp/4pn2/8/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3. What is the best move?,knight on b1 to c3
White to move. Position is 3q1rk1/pp2pp1p/b2p1Pp1/3N4/2rQP3/5R2/PPP3PP/R5K1 w - - 1 18. What is the best move?,queen on d4 to d2
Black to move. Position is r3k2r/p2q4/2p1pp1p/3n4/3P4/BR3Q2/P5PP/5RK1 b kq - 1 24. What is the best move?,rook on h8 to g8
Black to move. Position is 8/5ppk/4p2p/R7/1P1qP3/P4PQ1/2rr2PP/5R1K b - - 8 38. What is the best move?,rook on d2 to d1
White to move. Position is r2q1rk1/pbn2p2/1p4p1/2ppPB2/4Nb1p/4P2Q/PP3PPP/3R1RK1 w - - 0 22. What is the best move?,pawn on e3 captures bishop on f4
Black to move. Position is r1bq1rk1/pppp1ppp/2n2n2/1Bb1p3/4P3/2P2N2/PP1PQPPP/RNB2RK1 b - - 0 6. What is the best move?,rook on f8 to e8
White to move. Position is r1b5/pp3rkp/2nb2p1/4p3/8/Q1P5/PP3PPP/3R1RK1 w - - 0 29. What is the best move?,rook on d1 captures bishop on d6
Black to move. Position is r2q1rk1/p1pN1ppp/1p1p1n2/8/2PP4/6P1/PPQNPPbP/R3R1K1 b - - 0 12. What is the best move?,queen on d8 captures knight on d7
White to move. Position is r1bqkb1r/pp3ppp/2nppn2/8/3NP3/2N1B3/PPP2PPP/R2QKB1R w KQkq - 2 7. What is the best move?,bishop on f1 to e2
White to move. Position is r4rk1/5ppp/bppR2n1/p7/4P3/P1B1P3/BP4PP/5RK1 w - - 4 25. What is the best move?,rook on f1 to f2
White to move. Position is 5qk1/pb2nrpp/1p2Qn2/8/3PN3/1B3P2/PP4PP/2rR2K1 w - - 0 21. What is the best move?,rook on d1 captures rook on c1
White to move. Position is rnb1r1k1/ppp2ppp/8/3P4/5p1q/2PP1Q2/P1P1N1PP/R1B1K2R w KQ - 1 11. What is the best move?,queen on f3 to f2
White to move. Position is r1bqkbnr/pp1ppppp/2n5/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3. What is the best move?,pawn on d2 to d4
White to move. Position is rnbqk2r/ppp1ppbp/3p1np1/8/2PPP3/2N5/PP3PPP/R1BQKBNR w KQkq - 0 5. What is the best move?,bishop on f1 to e2
Black to move. Position is r1bqkb1r/5ppp/p4n2/3p4/8/2NB4/PP3PPP/R1BQ1RK1 b kq - 1 11. What is the best move?,bishop on f8 to e7
White to move. Position is r3kb1r/pp2pppp/2n5/2pqP3/3P2b1/2P2N2/P1P1B1PP/R1BQK2R w KQkq - 4 10. What is the best move?,castling kingside
Black to move. Position is 2b2rk1/P1Q2ppp/1n6/1r4q1/2pPB3/2P1P3/5PPP/R3R1K1 b - - 0 22. What is the best move?,bishop on c8 to f5
Black to move. Position is 5rk1/ppp2pp1/1q2b2P/4p3/2B1Pn2/8/P4P2/2RQ1R1K b - - 0 24. What is the best move?,bishop on e6 captures bishop on c4
White to move. Position is 6k1/3q2pp/p2bp3/3p1r2/1p1Pp3/3bQ1PP/PP1B1rB1/1NR3RK w - - 6 25. What is the best move?,queen on e3 to e1
White to move. Position is r1b1k2r/pp1nbppp/1qn1p3/3pP3/3P4/3B1N2/PP2NPPP/R1BQ1K1R w kq - 3 11. What is the best move?,bishop on c1 to e3
Black to move. Position is 1k1rr3/p2qp1bp/1pnp1np1/1Bp3N1/4PP2/2N3P1/PPPQ3P/4R1BK b - - 2 17. What is the best move?,pawn on e7 to e5
White to move. Position is r1b2rk1/3p1ppp/pqp1p1n1/2b1P3/4N3/3B2P1/PPPQ1P1P/R1B1K2R w KQ - 7 12. What is the best move?,pawn on f2 to f4
Black to move. Position is r1b1rk2/1pq2p1B/p3pQP1/8/5b2/1N6/PPP4P/1K1R4 b - - 0 28. What is the best move?,bishop on f4 to h6
White to move. Position is rnbqk1nr/ppppppbp/6p1/8/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 1 3. What is the best move?,knight on b1 to c3
Black to move. Position is r4rk1/p2nqpnp/3p2p1/1ppP3P/4PB2/2P1NP2/P5P1/R3QK1R b - - 0 18. What is the best move?,pawn on f7 to f5
Black to move. Position is 6k1/1b1nR2p/pq1p2p1/1p1P1PBn/1Pr5/2b2NPQ/5PBP/6K1 b - - 3 29. What is the best move?,knight on d7 to f8
White to move. Position is 7r/5pk1/2Rp2p1/3Pp1Pp/1p2P2P/4qP2/1PKR4/5B2 w - - 0 41. What is the best move?,bishop on f1 to c4
White to move. Position is rnbqkbnr/pp2pppp/3p4/8/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 4. What is the best move?,knight on f3 captures pawn on d4
White to move. Position is rn1qk1nr/pbp1ppbp/1p1p2p1/8/3PP3/2P1B3/PP1N1PPP/R2QKBNR w KQkq - 0 6. What is the best move?,pawn on h2 to h4
Black to move. Position is 2r5/1n5N/1b4p1/pP2pk2/P7/B2R2P1/5PK1/8 b - - 0 52. What is the best move?,rook on c8 to c2
White to move. Position is r3k2r/3nbpp1/pp5p/1Bpb4/5q2/P1P2N2/2Q2PPP/R2R2K1 w kq - 0 18. What is the best move?,bishop on b5 captures knight on d7
White to move. Position is r1b1nr2/pp2pk1p/2n1p1p1/4b3/8/2N1B3/PPPQ1PPP/R3K2R w KQ - 0 14. What is the best move?,bishop on e3 to h6
White to move. Position is r3k2r/ppb2p2/2p1p3/2PP1bq1/1PN1p3/1Q1n2P1/PB2B3/4RRK1 w kq - 1 21. What is the best move?,bishop on e2 to g4
Black to move. Position is r4rk1/pp2q1pp/2n2n2/4p3/2P2P2/2P1BQ2/P3B1PP/2KR3R b - - 0 15. What is the best move?,pawn on e5 captures pawn on f4
White to move. Position is r4rk1/4ppbp/6p1/q2Pp3/2p2P2/2NnB3/PP2Q1PP/R4RK1 w - - 0 21. What is the best move?,pawn on f4 to f5
White to move. Position is 1r4k1/p1b2bp1/2pq1p2/3p1Pnp/3P2P1/3B1N1P/P4PN1/2Q1R1K1 w - - 4 29. What is the best move?,knight on f3 captures knight on g5
White to move. Position is rnbqkbnr/pp3ppp/8/2pp4/3P4/8/PPPN1PPP/R1BQKBNR w KQkq - 0 5. What is the best move?,knight on g1 to f3
Black to move. Position is rnbq1rk1/pp2ppbp/3p1np1/2pP4/2P1PP2/2N2N2/PP4PP/R1BQKB1R b KQ - 0 7. What is the best move?,pawn on e7 to e6
White to move. Position is 2n1r1k1/1b1r2pp/ppppNp2/5P2/4P3/2N5/PPP3PP/3R1RK1 w - - 6 18. What is the best move?,rook on f1 to f3
Black to move. Position is r2q1rk1/pp2bppp/2p1bn2/3n2B1/2BP4/1QN2N1P/PP3PP1/R3R1K1 b - - 5 15. What is the best move?,queen on d8 to b6
White to move. Position is rnbqkb1r/pppppp1p/5np1/8/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3. What is the best move?,knight on b1 to c3
White to move. Position is rn1qkb1r/pp1n1ppp/2p5/4p2b/P1NP4/2N2P2/1P2P1PP/R1BQKB1R w KQkq - 0 9. What is the best move?,pawn on g2 to g3
Black to move. Position is rnbq1rk1/ppp2ppp/4pn2/3p4/1bPP4/2NBPN2/PP3PPP/R1BQK2R b KQ - 1 6. What is the best move?,pawn on d5 captures pawn on c4
Black to move. Position is 2k1r3/2p2rpp/pp3p2/2p2PP1/2n1PB1P/2P2K2/P1P1R3/6R1 b - - 4 27. What is the best move?,pawn on g7 to g6
Black to move. Position is r3r1k1/pp3pbp/2nppnp1/1N6/2PP2q1/1P4P1/PB1QRP1P/3R2KB b - - 3 17. What is the best move?,rook on a8 to d8
White to move. Position is 4rr1k/1ppb2bp/2q1n1p1/p3p3/8/1BPPBN2/PP3PP1/2KR1Q1R w - - 0 21. What is the best move?,pawn on d3 to d4
White to move. Position is r5k1/p2n1ppp/5n2/Rr6/1Pb1p2q/4P1NP/1B1Q1PP1/1B3RK1 w - - 3 22. What is the best move?,rook on f1 to c1
White to move. Position is r3kb1r/ppp2ppp/2n4q/4Pb2/2Pp1P2/P2Qn1B1/1P2PNPP/RN2KB1R w KQkq - 5 11. What is the best move?,knight on f2 to e4
Black to move. Position is rnb1kb1r/ppq1pp1p/3p1np1/2p5/4P3/2PP1N2/PPQ1BPPP/RNB1K2R b KQkq - 1 6. What is the best move?,bishop on f8 to g7
Black to move. Position is r1bq1rk1/1p2nppp/p1n1p3/3p4/2P1P3/1NQBB3/PP3PPP/R4RK1 b - - 1 12. What is the best move?,queen on d8 to c7
Black to move. Position is rnbq1rk1/pp2b1pp/2p1pn2/3p1p2/2PP4/2N2NP1/PPQBPPBP/R4RK1 b - - 1 9. What is the best move?,knight on f6 to e4
White to move. Position is 4k2r/1bqn2pp/pp2p3/2bp1p2/P2BnP2/2P2BN1/2P3PP/R3QRK1 w k - 0 17. What is the best move?,rook on a1 to d1
White to move. Position is r2q2k1/pp3ppp/5n2/8/2Pn1Pb1/3P4/P1PBN1PP/R2Q1K1R w - - 1 15. What is the best move?,rook on a1 to b1
Black to move. Position is rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1. What is the best move?,pawn on c7 to c5
White to move. Position is rnbqkb1r/pp3ppp/4pn2/3p4/2PN4/2N5/PP2PPPP/R1BQKB1R w KQkq - 0 6. What is the best move?,pawn on c4 captures pawn on d5
Black to move. Position is r2q1rk1/4ppbp/1nnpb1p1/p2N4/4PP2/1N4P1/1PP3BP/R1BQ1R1K b - - 1 16. What is the best move?,pawn on a5 to a4
White to move. Position is 5rk1/1B2p1b1/6p1/PNp2b2/2P3p1/4QpP1/7R/q3B1K1 w - - 6 41. What is the best move?,bishop on b7 to d5
Black to move. Position is 5bk1/qp1b1r1p/3p2n1/PB1Pp3/4Pp2/3Q1P2/5RPP/2R1N2K b - - 0 29. What is the best move?,queen on a7 captures rook on f2
Black to move. Position is rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1. What is the best move?,pawn on d7 to d5
Black to move. Position is r1bq1rk1/pp1n1pbp/2pp1np1/4p3/2PPP3/2N2NPP/PP3PB1/R1BQ1RK1 b - - 0 9. What is the best move?,pawn on a7 to a5
White to move. Position is 3q1rk1/6r1/1pn1b3/p3p3/P2pPB2/1P1P1P2/5bB1/R1NQ1NK1 w - - 0 27. What is the best move?,king on g1 captures bishop on f2
White to move. Position is r5k1/5n1p/4p1p1/p7/Rb1B4/1P3NP1/P4PK1/8 w - - 10 39. What is the best move?,pawn on a2 to a3
Black to move. Position is 4rnk1/pb2qp1p/1p3P2/3p4/1p1Q4/1Pr2NP1/P3P1BP/R3R2K b - - 0 25. What is the best move?,queen on e7 to e4
White to move. Position is r5k1/1N3pp1/8/8/4n1b1/4rNP1/3RnP1K/2R4B w - - 2 32. What is the best move?,rook on c1 to c4
Black to move. Position is rnb1kb1r/ppq2ppp/2pp1n2/4p3/2PP4/2N2NP1/PP2PPBP/R1BQK2R b KQkq - 2 6. What is the best move?,bishop on f8 to e7
White to move. Position is rnb2rk1/ppp2p1p/8/3P4/2BPq1pP/2P2pP1/PP5K/RNBQ4 w - - 1 15. What is the best move?,knight on b1 to a3
Black to move. Position is rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1. What is the best move?,pawn on c7 to c5
White to move. Position is 3k1r2/3b3R/2p2p2/1p1npPp1/1P2N1P1/6K1/2P5/R7 w - - 4 41. What is the best move?,knight on e4 to c5
White to move. Position is rn1qk2r/pbpp3p/1p2pnp1/5p2/1bPPP3/2NB4/PP2QPPP/R1B1K1NR w KQkq - 2 8. What is the best move?,pawn on f2 to f3
White to move. Position is 2r1k2r/1b3ppp/p3p3/qpb3B1/2n1PN2/1B5R/PP2QPPP/5RK1 w k - 2 20. What is the best move?,queen on e2 to g4
Black to move. Position is 7Q/4kp2/p3pp2/1pb2P2/8/2P1p1q1/PPB1R1b1/4R1K1 b - - 1 32. What is the best move?,bishop on g2 to d5
White to move. Position is r1bq1rk1/p4pp1/1ppbpn1p/8/2PP4/3Q1N2/PPB2PPP/R1B2RK1 w - - 0 13. What is the best move?,bishop on c1 to d2
Black to move. Position is r5k1/1p1b1p2/2pp2p1/pP1N4/P1PB2n1/5QP1/8/4rBK1 b - - 1 26. What is the best move?,pawn on c6 captures knight on d5
Black to move. Position is r2q3r/n2pbkp1/2p2p1p/1p5P/1P2N1Q1/P5P1/1B3P2/R3R1K1 b - - 0 22. What is the best move?,knight on a7 to c8
Black to move. Position is rnbqkbnr/pppp1ppp/4p3/8/2P5/2N5/PP1PPPPP/R1BQKBNR b KQkq - 1 2. What is the best move?,pawn on c7 to c5
Black to move. Position is rnbqkbnr/1p1p1ppp/p3p3/2p5/3PP3/2N2N2/PPP2PPP/R1BQKB1R b KQkq - 0 4. What is the best move?,pawn on c5 captures pawn on d4
White to move. Position is 8/5KR1/3B1p1k/6p1/6Pp/8/r7/8 w - - 6 56. What is the best move?,rook on g7 to g6
White to move. Position is r4rk1/pp3p1p/4R1p1/3B4/3B4/6b1/PPP3PP/6K1 w - - 0 22. What is the best move?,rook on e6 to e7
White to move. Position is r1bq1rk1/pp2npbp/3pp1p1/8/2BpPP2/3P4/PPP1N1PP/R1B1QRK1 w - - 2 11. What is the best move?,bishop on c4 to b3
White to move. Position is r1bqr1k1/1p3ppp/p1p2n2/2Qp4/1P1P3n/3BP1N1/P2N1PPP/2R2RK1 w - - 0 18. What is the best move?,rook on f1 to e1
White to move. Position is r2qr1k1/ppp2ppp/5n2/4p2b/1PP5/P1B1PP2/2Q3PP/R3KB1R w KQ - 1 14. What is the best move?,pawn on e3 to e4
White to move. Position is 2r4k/1pN3pp/pn2bpn1/P7/2P1B1P1/1P5P/7K/3R4 w - - 0 36. What is the best move?,knight on c7 captures bishop on e6
Black to move. Position is r2k4/p2q3r/1Rp1pp1p/8/3P4/B5Q1/P5PP/1R4K1 b - - 0 27. What is the best move?,pawn on a7 captures rook on b6
Black to move. Position is r5k1/4p2p/6PB/3Pb3/2p5/2qn1Q2/Pr5P/R4RK1 b - - 0 26. What is the best move?,queen on c3 to d4
White to move. Position is r3k2r/ppq1p1bp/2n1bnp1/2Ppp1B1/7P/2NB1N2/PPP1QPP1/2KR3R w kq - 2 14. What is the best move?,knight on c3 to b5
White to move. Position is 2rqr1k1/1p1bppbp/p1np1np1/8/2P1P3/2N1BP2/PPN1B1PP/2RQ1RK1 w - - 3 13. What is the best move?,king on g1 to h1
Black to move. Position is r2q1rk1/pbp2ppp/1p1bpn2/8/2BP1P2/2N2NP1/PP2QP1P/2RR2K1 b - - 3 13. What is the best move?,queen on d8 to e7
Black to move. Position is 5rk1/1Q3pp1/p1nq1b1p/3B4/4P3/5N2/PP3PPP/1KR5 b - - 0 23. What is the best move?,knight on c6 to e5
Black to move. Position is r2qrnk1/pp3ppp/3p1n2/2bP2P1/8/P1N3NP/1P3PK1/R1BQ1R2 b - - 0 17. What is the best move?,knight on f6 to d7
Black to move. Position is rq4k1/5pp1/2p3b1/p2B3p/3P3P/P3QN2/5PP1/4R1K1 b - - 0 28. What is the best move?,pawn on c6 captures bishop on d5
Black to move. Position is r4rk1/pp3pbp/2nppnp1/8/2PP2q1/1PN3P1/PB1QRP1P/3R2KB b - - 1 16. What is the best move?,pawn on d6 to d5
White to move. Position is 1r1q1rk1/3npp1p/pp1pb1p1/3N4/2PbP3/5P2/PP1QB1PP/2RR3K w - - 0 19. What is the best move?,queen on d2 captures bishop on d4
White to move. Position is r2qk2r/pbpp3p/1p2p1p1/4Pp1n/1bPn4/2NB1P2/PP3QPP/R1B1K1NR w KQkq - 2 11. What is the best move?,pawn on g2 to g4
Black to move. Position is r4r2/1p3nkp/pPR3p1/4p3/8/Q1P5/P4PPP/4R1K1 b - - 0 36. What is the best move?,pawn on b7 captures rook on c6
Black to move. Position is rr6/3nkppp/p3pn2/2bbN3/R7/1P2P3/1B1NBPPP/2R3K1 b - - 4 16. What is the best move?,bishop on c5 to d6
White to move. Position is rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2. What is the best move?,knight on g1 to f3
Black to move. Position is r1bqk2r/pp3ppp/2nbpn2/3p4/3P4/2N1PNB1/PP3PPP/R2QKB1R b KQkq - 2 8. What is the best move?,bishop on d6 captures bishop on g3
Black to move. Position is r5k1/6p1/4p2p/1QP1P3/8/2qr2PP/P3R1RK/8 b - - 4 42. What is the best move?,rook on a8 to a3
Black to move. Position is r1bqkbnr/pp2pppp/2n5/2p5/2Pp4/1P1P1NP1/P3PP1P/RNBQKB1R b KQkq - 0 5. What is the best move?,pawn on h7 to h6
White to move. Position is r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3. What is the best move?,pawn on d2 to d4
Black to move. Position is r1b1k1nr/p2pp1bp/2p2pp1/q3P3/3B1P2/2N5/PPPQ2PP/R3KB1R b KQkq - 3 11. What is the best move?,pawn on f6 captures pawn on e5
Black to move. Position is r2b2k1/q2b2pr/1p2p1Np/pP1pP2P/N2P1Pp1/P3Bn2/1Q4K1/2R4R b - - 3 30. What is the best move?,bishop on d7 to e8
White to move. Position is rnbqkbnr/ppp2ppp/8/3p4/3P4/8/PPP2PPP/RNBQKBNR w KQkq - 0 4. What is the best move?,knight on g1 to f3
White to move. Position is r2qkb1r/3b2pp/p3pn2/n1p5/Bp6/2N1PN2/PP2QPPP/R1B2RK1 w kq - 0 13. What is the best move?,knight on f3 to e5
Black to move. Position is rn2kb1r/p1pp1p1p/7q/1B2N1pn/1p2Pp2/8/PPPPK1PP/R1BQ3R b kq - 1 12. What is the best move?,bishop on f8 to g7
Black to move. Position is 8/1p1r3k/p3bp2/4p3/1P2PP2/2P1B2p/1nN1K3/4R3 b - - 0 43. What is the best move?,bishop on e6 to g4
White to move. Position is rn1q1rk1/ppp1ppbp/3p1np1/8/3PPPb1/2NB1N2/PPP3PP/R1BQK2R w KQ - 5 7. What is the best move?,pawn on h2 to h3
White to move. Position is 4r1k1/p3P3/5q2/5p2/8/BP6/P5K1/8 w - - 0 44. What is the best move?,king on g2 to f1
