inputs,label
Black to move. Position is 6k1/6p1/3bp2p/5p2/2qBb3/2P4P/p5P1/2R1Q1K1 b - - 0 44. What is the best move?,queen on c4 to d3
White to move. Position is 8/8/8/2k1N3/3p3p/5P2/5K2/8 w - - 8 74. What is the best move?,king on f2 to g2
Black to move. Position is 2b1Qbk1/1q4pp/p3p3/R2r1p2/8/2B5/1PP3PP/5R1K b - - 0 26. What is the best move?,bishop on c8 to d7
Black to move. Position is r2qr1k1/pp1b2pp/2p1pn2/4Bp2/2PPp3/P3PP1P/1PQ3P1/2KR1B1R b - - 0 16. What is the best move?,pawn on b7 to b5
Black to move. Position is 6k1/1p3p1p/p1p3pn/2P5/2N1P3/5P2/PP1r2PP/4R1K1 b - - 2 26. What is the best move?,rook on d2 to c2
Black to move. Position is r5k1/p4qPr/1pn1pBN1/2pp1nQp/7P/P2P1R2/5PP1/4RK2 b - - 4 30. What is the best move?,rook on h7 to h6
White to move. Position is r3k2r/pp1nbpp1/q1p1pn1p/7P/2PP4/3Q1NN1/PP1B1PP1/R4RK1 w kq - 3 16. What is the best move?,pawn on b2 to b4
White to move. Position is 8/p3n3/1p1p1kbp/8/3P2P1/PBP1NPK1/8/8 w - - 1 44. What is the best move?,pawn on f3 to f4
White to move. Position is 8/8/4pn2/5kp1/N6p/5KP1/5P2/2B5 w - - 0 59. What is the best move?,king on f3 to g2
Black to move. Position is 5r2/7R/2b1k1p1/4p3/P3N3/4K1P1/7P/8 b - - 0 47. What is the best move?,bishop on c6 captures knight on e4
Black to move. Position is 8/p7/1p1N1k1p/3n4/3P1PP1/P1PB2K1/8/3b4 b - - 0 50. What is the best move?,knight on d5 captures pawn on c3
White to move. Position is 8/8/8/4N3/1p6/1P2K3/2k4r/8 w - - 0 60. What is the best move?,king on e3 to f4
White to move. Position is r5k1/pp3pp1/2np1qbp/8/2BP2QP/P1P4N/5PP1/R5K1 w - - 2 22. What is the best move?,rook on a1 to e1
White to move. Position is r1r3k1/pp1bppbp/q2p1np1/B1nP4/3N4/1N4P1/PP1QPPBP/R4RK1 w - - 12 15. What is the best move?,knight on b3 captures knight on c5
White to move. Position is 3Qqk2/7p/3p4/3P4/1p2Pp2/7P/r5P1/7K w - - 12 47. What is the best move?,queen on d8 captures pawn on d6
White to move. Position is 8/5kp1/3R3p/7P/1Pb5/5P2/1r4P1/6K1 w - - 3 42. What is the best move?,rook on d6 to d8
Black to move. Position is 2k2bqN/pp4pp/1nn5/4p3/5P2/N1P5/3P2PP/R1B2RK1 b - - 0 20. What is the best move?,pawn on e5 to e4
White to move. Position is rnbqkbnr/pp2pppp/3p4/8/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 4. What is the best move?,knight on f3 captures pawn on d4
Black to move. Position is r4rk1/1p1b3p/4pbp1/p1qp4/Pn1p1P2/1BBP1N2/1PP2QPP/R4R1K b - - 8 20. What is the best move?,knight on b4 to c6
Black to move. Position is rnbqkb1r/pp1p1ppp/4pn2/2pP4/2P5/2N5/PP2PPPP/R1BQKBNR b KQkq - 0 4. What is the best move?,pawn on d7 to d6
Black to move. Position is r1bq1rk1/ppp1npbp/2np2p1/8/2BNPP2/2N1B3/PPP3PP/R2Q1RK1 b - - 0 9. What is the best move?,pawn on d6 to d5
Black to move. Position is r1b3k1/5p1p/2q1p1p1/p1N1P3/2PQ1P2/6P1/P1r2R1P/1R4K1 b - - 7 29. What is the best move?,rook on c2 captures rook on f2
Black to move. Position is 2kr3r/1b1p1pp1/p1q1p3/1p5p/3bPPn1/P2B4/1PPBQ1PP/3NRR1K b - - 8 16. What is the best move?,pawn on f7 to f5
White to move. Position is r3r1k1/pp1nbpp1/q1p1pn1p/5N1P/2PP4/3Q1N2/PP1B1PP1/R3R1K1 w - - 7 18. What is the best move?,rook on e1 captures pawn on e6
Black to move. Position is rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1. What is the best move?,pawn on c7 to c5
Black to move. Position is r3b2k/7p/6pN/pq1p3r/1n1p1Q2/1B1P4/1PPB2PP/4R2K b - - 5 31. What is the best move?,rook on h5 captures pawn on h2
Black to move. Position is rnb1k2r/pp2ppbp/1q1p1np1/3P4/8/1N3NP1/PP2PPBP/R1BQK2R b KQkq - 1 9. What is the best move?,pawn on a7 to a5
White to move. Position is r1bqkbnr/1pp2ppp/p1p5/8/3pP3/5N2/PPP2PPP/RNBQK2R w KQkq - 0 6. What is the best move?,queen on d1 captures pawn on d4
White to move. Position is rnbqkbnr/pp1p1ppp/4p3/8/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 4. What is the best move?,knight on f3 captures pawn on d4
Black to move. Position is 5R2/4r3/8/5B2/4p3/1K3k2/1P6/8 b - - 1 55. What is the best move?,king on f3 to e3
Black to move. Position is r2b1kn1/p2q1p2/3Nb3/3pP2r/1PpN1Bpp/8/P2Q1PPP/R3R1K1 b - - 7 21. What is the best move?,knight on g8 to e7
White to move. Position is 2r2nk1/pb2qppp/1p6/2rpPP2/1p1Q4/1P3NP1/P3P1BP/R1R3K1 w - - 5 22. What is the best move?,rook on c1 to f1
White to move. Position is r4rk1/pb4p1/1p1qp2p/2pn4/2B5/P1N2Q2/1P3PPP/3R1RK1 w - - 0 23. What is the best move?,knight on c3 captures knight on d5
White to move. Position is r2qr1k1/ppp2ppp/2nb4/5b2/2BP1B2/P1P2N2/5PPP/R2QR1K1 w - - 1 16. What is the best move?,rook on e1 captures rook on e8
White to move. Position is r1bq1rk1/pp2ppbp/2np1np1/8/2PNP3/2N1B3/PP2BPPP/R2QK2R w KQ - 0 9. What is the best move?,castling kingside
White to move. Position is 4r1k1/pp2rpbp/3q2p1/2p5/8/5B2/PPQ2PPP/R4RK1 w - - 4 21. What is the best move?,pawn on g2 to g3
White to move. Position is r6r/p2bkp2/1p2pn1p/2p1q1p1/Q7/2PBB3/PP3PPP/2KRR3 w - - 2 19. What is the best move?,queen on a4 to a3
Black to move. Position is 2b2rk1/3rRNbp/q2P2pB/1pp5/8/5Q1P/PP3PP1/R5K1 b - - 0 22. What is the best move?,queen on a6 captures pawn on d6
Black to move. Position is r3k2r/1b1nb1pp/pq2p3/1p1pPp2/1P3P2/P2PBN2/4Q1PP/2RNK2R b Kkq - 3 16. What is the best move?,queen on b6 to d8
White to move. Position is 8/8/8/2N1p2r/1p1k4/1P6/2P1K3/8 w - - 2 57. What is the best move?,knight on c5 to d3
Black to move. Position is 1qbr2k1/4b1pp/p3p3/p2B1p1Q/3B4/8/1PP3PP/R4R1K b - - 0 23. What is the best move?,rook on d8 captures bishop on d5
White to move. Position is rnbqk2r/1p2bppp/p2p1n2/4p3/4P3/1NN5/PPP1BPPP/R1BQK2R w KQkq - 2 8. What is the best move?,bishop on c1 to e3
Black to move. Position is 8/7p/4k1p1/P3Rb1r/3B1R2/4P3/3n2K1/8 b - - 2 50. What is the best move?,king on e6 to d7
Black to move. Position is 5rk1/1bq4p/p7/P1pp2p1/2n1np2/2P2B2/2P1N1PP/1R2QRK1 b - - 3 24. What is the best move?,knight on e4 to d2
White to move. Position is 5k2/1pr2p2/1p1r1n1p/1b1pR3/1N1P2Pp/1B3PK1/PP6/4R3 w - - 0 35. What is the best move?,king on g3 captures pawn on h4
Black to move. Position is 6k1/p3N1p1/4p2p/8/1r3n2/8/1B3PP1/1R4K1 b - - 2 36. What is the best move?,king on g8 to h7
White to move. Position is 8/5k1p/6p1/1R3b1r/P2B4/4PR1P/3n3K/8 w - - 1 47. What is the best move?,rook on f3 to f4
Black to move. Position is r1b1kb1r/pp2pppp/1nnq4/2p5/8/1BP2N2/PP1P1PPP/RNBQ1RK1 b kq - 1 8. What is the best move?,bishop on c8 to e6
Black to move. Position is 5rk1/ppQ2p1p/q2p2p1/3Pn3/8/2R3PP/P3PPB1/6K1 b - - 2 27. What is the best move?,queen on a6 captures pawn on e2
White to move. Position is 5r1k/1pp3p1/p2p3p/2qPpr2/2P3Q1/1P2RPP1/2P3KP/4R3 w - - 7 33. What is the best move?,queen on g4 to e4
White to move. Position is 1r4k1/2R3p1/4bp1p/4p3/1P2P3/r2qN1P1/4Q1KP/5R2 w - - 0 32. What is the best move?,queen on e2 captures queen on d3
White to move. Position is b2r2k1/2q4p/p7/P1p3p1/5p2/2P5/2P1NR1P/4Q1K1 w - - 2 31. What is the best move?,pawn on c3 to c4
Black to move. Position is r2q3r/n2pbkp1/2p2p1p/1p5P/1P2N1Q1/P5P1/1B3P2/R3R1K1 b - - 0 22. What is the best move?,knight on a7 to c8
Black to move. Position is 1nk1r2r/2p3pp/pp3p2/2p2P2/4P1P1/2PRBK2/P1P4P/3R4 b - - 0 21. What is the best move?,knight on b8 to c6
White to move. Position is rn1qk2r/p4ppp/bp2pn2/2pp4/1bPP4/1P4P1/P2NPPBP/RNBQK2R w KQkq - 0 8. What is the best move?,pawn on a2 to a3
Black to move. Position is 8/pb3k1p/1p3p1B/2p1nQ2/6PP/1P2N1K1/P4P2/7q b - - 12 43. What is the best move?,queen on h1 to g1
Black to move. Position is 1r3rk1/p6p/3p1np1/4p3/8/1PNP4/P5PP/4RRK1 b - - 0 23. What is the best move?,pawn on a7 to a5
Black to move. Position is 8/6pk/7p/7P/bPR5/5P2/1r4P1/6K1 b - - 16 48. What is the best move?,bishop on a4 to b5
White to move. Position is 8/5pk1/p4q2/2pB1rpp/P1Pb4/3Q4/6PP/4R2K w - - 0 35. What is the best move?,pawn on g2 to g3
Black to move. Position is rn1q1rk1/pb1p1ppp/1p2pn2/2p5/1BPP4/1P3NP1/P3PPBP/RN1Q1RK1 b - - 0 9. What is the best move?,pawn on c5 captures bishop on b4
White to move. Position is 3qr1k1/p2p1ppp/bpr1pn2/8/2PQ4/P1N1PP2/1P4PP/3RKB1R w K - 3 16. What is the best move?,pawn on e3 to e4
White to move. Position is r1r5/1b2kppp/3ppn2/pBq5/P3P3/2N2P2/1P4PP/R3QR1K w - - 1 19. What is the best move?,rook on a1 to d1
Black to move. Position is 1rq2rk1/4npbp/p2p4/3P1p1Q/1p2p3/2P2P2/PPB3PP/1N2RR1K b - - 1 20. What is the best move?,pawn on b4 captures pawn on c3
Black to move. Position is 3qr1k1/2pb1pp1/2pp1n1p/4p3/rP2P3/P2P4/3NQPPP/R1BR2K1 b - - 2 16. What is the best move?,pawn on c6 to c5
White to move. Position is r4rk1/p2q1ppp/2pb1n2/3p1b2/8/1PN1P1P1/P2BBP1P/R2Q1RK1 w - - 1 14. What is the best move?,bishop on e2 to f3
White to move. Position is 1r6/3knpp1/4p3/1PqpP2P/2rN1P2/P2RQ3/7P/6RK w - - 3 33. What is the best move?,rook on g1 captures pawn on g7
White to move. Position is 8/7p/3p3k/3P1Q2/1p2Pp2/6qP/r5P1/7K w - - 2 42. What is the best move?,queen on f5 to f6
Black to move. Position is 8/1r2rp2/3R1kp1/1P2p3/2B1P3/4bP2/1PK5/3R4 b - - 8 38. What is the best move?,king on f6 to g5
Black to move. Position is rnbqkb1r/p2ppp1p/5np1/1PpP4/8/5N2/PP2PPPP/RNBQKB1R b KQkq - 0 5. What is the best move?,pawn on a7 to a6
White to move. Position is 5rk1/1ppq2p1/p2p2np/3Ppr2/4N3/1PPQ2P1/2P2P1P/R3R1K1 w - - 2 24. What is the best move?,pawn on c3 to c4
Black to move. Position is r4rk1/3bRpbp/qp1N2p1/2pP4/8/7P/PP3PP1/R1BQ2K1 b - - 3 18. What is the best move?,rook on a8 to d8
Black to move. Position is rnbq1rk1/ppn2pp1/3bp2p/2pP4/2P5/P1NB4/1P2NPPP/R1BQK2R b KQ - 5 12. What is the best move?,pawn on e6 captures pawn on d5
Black to move. Position is 2rq1rk1/1p1bppbp/p1np1np1/8/2P1P3/2N1BP2/PPN1B1PP/2RQ1RK1 b - - 2 12. What is the best move?,knight on c6 to e5
White to move. Position is r1b1k2r/3qbppp/p4n2/3p4/Q7/2NB4/PP3PPP/R1B2RK1 w kq - 4 13. What is the best move?,bishop on d3 to b5
Black to move. Position is 3rb3/p1q2p2/1p1rpk1p/2p3P1/8/Q1P3P1/PPB4P/1K1RR3 b - - 0 26. What is the best move?,pawn on h6 captures pawn on g5
White to move. Position is rnbqkbnr/pp2pppp/2p5/3p4/2P1P3/8/PP1P1PPP/RNBQKBNR w KQkq - 0 3. What is the best move?,pawn on c4 captures pawn on d5
Black to move. Position is 8/1p3pkp/2p3pn/2P5/R1N1P3/1P3P2/r5PP/6K1 b - - 0 31. What is the best move?,rook on a2 to c2
Black to move. Position is r4b1r/p4ppp/4k3/3p4/8/5P2/PP3P1P/R1B1R1K1 b - - 3 17. What is the best move?,king on e6 to f5
Black to move. Position is r2r2k1/pQ3p2/4n1pp/8/1N1P4/4P2P/q4PP1/1RR3K1 b - - 1 28. What is the best move?,queen on a2 to a3
White to move. Position is 8/5p1p/2kb2p1/8/5P2/PP1p1P1P/1B6/3K4 w - - 1 46. What is the best move?,king on d1 to d2
White to move. Position is r4rk1/p2q1pp1/2pb1n2/3p1b2/7p/1PN1P1P1/P3BP1P/R1BQR1K1 w - - 0 16. What is the best move?,bishop on c1 to b2
Black to move. Position is b2rk3/2Rn4/p3p1p1/1p1pPpNp/1P3P2/P2P4/5BPP/6K1 b - - 2 33. What is the best move?,king on e8 to e7
White to move. Position is r2qr1k1/ppp1bppp/2n5/5b2/2pP1B2/P1P2N2/4BPPP/R2QR1K1 w - - 0 15. What is the best move?,bishop on e2 captures pawn on c4
Black to move. Position is R7/1Pb1r3/8/4pB2/8/1K3Pk1/1P6/8 b - - 0 52. What is the best move?,king on g3 captures pawn on f3
White to move. Position is 3rk2r/2q2pp1/p2p3p/1p1Qp3/4P3/P1P1bP2/1P4PP/1K1R1B1R w k - 1 21. What is the best move?,bishop on f1 to e2
White to move. Position is 2k2b1N/pp4pp/1nn5/1Q1rp3/2p5/N1Pq4/PP1P1PPP/R1B2RK1 w - - 0 15. What is the best move?,pawn on b2 to b3
Black to move. Position is r2qr1k1/pp3ppp/2p2n2/3n4/2QN2b1/1N4P1/PP1RPPBP/R5K1 b - - 5 15. What is the best move?,queen on d8 to c8
White to move. Position is 1r2r1k1/2qbbppp/ppnppn2/8/P3PP2/1NN1BB2/1PPQ2PP/R4R1K w - - 0 15. What is the best move?,queen on d2 to f2
White to move. Position is 6r1/2pk2P1/pp1n4/2p5/4PB2/2P2K2/P1P1R3/8 w - - 1 35. What is the best move?,rook on e2 to g2
Black to move. Position is 4n1r1/2p3P1/pp2k3/2p1B3/4PK2/2P5/P1P3R1/8 b - - 6 37. What is the best move?,king on e6 to f7
White to move. Position is 2k2rr1/bb1p4/p3p3/B3Qp1p/1Pq2p2/P4R2/6PP/3NR2K w - - 0 25. What is the best move?,queen on e5 to d6
White to move. Position is r1r2k2/4nppp/2b1p3/pBqpP3/P2N4/3R1P2/1P4PP/4QR1K w - - 5 24. What is the best move?,pawn on g2 to g4
White to move. Position is 1r4k1/2p3p1/q2pbp1p/2p1n3/rP2P3/P2PN1P1/1BR1Q1KP/5R2 w - - 0 29. What is the best move?,bishop on b2 captures knight on e5
Black to move. Position is r2r2k1/1p2ppb1/1q4p1/1Np1Pb1p/2P2Pn1/1Q3B2/P5PP/2RRB1K1 b - - 3 30. What is the best move?,pawn on g6 to g5
White to move. Position is 3rb3/p1q2p2/1p1rpk2/2p3p1/8/Q1P3P1/PPB4P/1K1RR3 w - - 0 27. What is the best move?,rook on d1 captures rook on d6
White to move. Position is r4rk1/pb4p1/1p1qpn1p/2pP4/2B5/P1N2Q2/1P3PPP/R4RK1 w - - 0 22. What is the best move?,rook on a1 to d1
Black to move. Position is r1bqkbnr/pppp1ppp/2n5/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3. What is the best move?,pawn on a7 to a6
White to move. Position is r1bqk2r/ppp1npbp/2np2p1/8/2BNP3/2N1B3/PPP2PPP/R2QK2R w KQkq - 0 8. What is the best move?,queen on d1 to d2
Black to move. Position is 3kb3/p6Q/1p1r1p1P/2p1p3/2P3q1/8/PPB5/1K2R3 b - - 0 35. What is the best move?,rook on d6 to d2
Black to move. Position is 3k4/5p1p/6p1/8/1b1B1P2/1P1p3P/P4P2/3K4 b - - 0 42. What is the best move?,pawn on f7 to f5
Black to move. Position is 1r1r2k1/1bq2ppp/pp2p3/2b1PP2/P2N4/2P1Q3/1P2B1PP/R4R1K b - - 0 24. What is the best move?,pawn on e6 captures pawn on f5
White to move. Position is 6k1/p4p1p/bp3Pn1/3prN2/1p6/1Pr3P1/P3P1BP/3R1R1K w - - 4 31. What is the best move?,rook on d1 captures pawn on d5
Black to move. Position is 2k2rr1/bb1p4/p3p3/B3Qp1p/1Pq2p2/P4R2/1N4PP/4R2K b - - 1 25. What is the best move?,bishop on b7 captures rook on f3
Black to move. Position is rn1qkb1r/pp2nppp/4p1b1/2ppP3/3P1PPP/2N5/PPP1N3/R1BQKB1R b KQkq - 0 8. What is the best move?,pawn on h7 to h5
White to move. Position is r1bqk2r/5pbp/p1np1p2/1p1Np3/4P3/N7/PPP2PPP/R2QKB1R w KQkq - 2 11. What is the best move?,bishop on f1 to d3
White to move. Position is r4rk1/pp1bppbp/1q1p1np1/2nP4/3N4/1N4P1/PP1BPPBP/R2Q1RK1 w - - 8 13. What is the best move?,knight on b3 captures knight on c5
Black to move. Position is 3r4/3P3p/3k2p1/R1Nbp3/P7/3K2P1/7P/8 b - - 1 41. What is the best move?,rook on d8 to f8
White to move. Position is rnbqk2r/pppp1ppp/4p3/8/1bPPn3/8/PP1NPPPP/RNBQKB1R w KQkq - 4 5. What is the best move?,queen on d1 to c2
Black to move. Position is r2r2k1/1p2p1b1/5qp1/PNp2b1p/2P2pP1/1Q3B2/6P1/2RRB1K1 b - - 0 34. What is the best move?,pawn on h5 captures pawn on g4
Black to move. Position is r1b2k2/4rppp/p4n2/2Np4/1P6/3B1P2/P5PP/R3R1K1 b - - 0 20. What is the best move?,knight on f6 to d7
Black to move. Position is r5nr/pp1k2bp/3q4/8/5p2/5QB1/PP3PPP/3RK2R b K - 0 18. What is the best move?,bishop on g7 to d4
Black to move. Position is r2qkbnr/p4ppp/2pPp3/2p4b/8/5N1P/PPPP1PP1/RNBQ1RK1 b kq - 0 8. What is the best move?,bishop on f8 captures pawn on d6
Black to move. Position is 1kr3r1/pp1b4/4p3/3PPnn1/2P2N2/q7/1B2QPPP/2RR3K b - - 1 28. What is the best move?,queen on a3 to b4
White to move. Position is 2rqr1k1/1p1bppbp/p1np1np1/8/2P1P3/2N1BP2/PPN1B1PP/2RQ1RK1 w - - 3 13. What is the best move?,king on g1 to h1
Black to move. Position is 8/1p3pkp/2p3pn/2P5/P1N1P3/5P2/6PP/6K1 b - - 0 32. What is the best move?,knight on h6 to g8
Black to move. Position is 6k1/R3R1p1/5p2/4p2p/6r1/6PK/3r3P/8 b - - 3 47. What is the best move?,king on g8 to h7
White to move. Position is 8/8/7N/2k1p1pP/1p2P2r/1P1K4/2P5/8 w - - 1 52. What is the best move?,knight on h6 to f7
Black to move. Position is r4k2/2Rn4/p2r2p1/5p2/1P1p1P1p/3B4/P2KR1PP/8 b - - 1 30. What is the best move?,pawn on a6 to a5
Black to move. Position is 8/r2nk2p/ppR2pp1/4p3/4N1P1/1P2P3/P4PKP/8 b - - 4 25. What is the best move?,pawn on b6 to b5
Black to move. Position is r1bq1rk1/pp1n2pp/2p1p3/3p4/1bPPpB2/P1N1P3/1PQ1BPPP/R3K2R b KQ - 0 11. What is the best move?,bishop on b4 to e7
White to move. Position is r1bq1rk1/ppp1bppp/5n2/3p4/1nPP4/2NB1N1P/PP3PP1/R1BQ1RK1 w - - 3 11. What is the best move?,pawn on c4 to c5
White to move. Position is 7Q/4kp2/p3pp2/1pb2P2/8/2P1p1q1/PPB1R1b1/4R2K w - - 0 32. What is the best move?,rook on e2 captures bishop on g2
Black to move. Position is r5k1/pp1bppbp/q2p1np1/B1rP4/8/1N4P1/PP1QPPBP/R4RK1 b - - 1 16. What is the best move?,rook on c5 to c4
Black to move. Position is 8/4Q1kp/3p2q1/3P4/1p2Pp2/7P/r5P1/7K b - - 7 44. What is the best move?,queen on g6 to f7
White to move. Position is 3r1r2/2q2pk1/3p2pp/ppbQp3/4P1PP/PBP2P2/1P6/1K1R3R w - - 1 26. What is the best move?,rook on h1 to f1
White to move. Position is 3r4/pr1k1ppp/5b2/R7/5B2/1P1p1P2/P4P1P/4RK2 w - - 2 29. What is the best move?,rook on e1 to e4
White to move. Position is 4Q3/p4pk1/1p3qp1/2p5/P5Bp/1P4P1/3r1b1P/5R1K w - - 4 33. What is the best move?,pawn on g3 captures pawn on h4
Black to move. Position is 4q1k1/3r1b1p/pp3Pp1/8/5Q2/7P/1P1R2P1/5R1K b - - 7 42. What is the best move?,rook on d7 captures rook on d2
White to move. Position is rnbqk2r/ppp2ppp/5n2/3p4/1b1P4/2N5/PPQ1PPPP/R1B1KBNR w KQkq - 0 6. What is the best move?,bishop on c1 to g5
White to move. Position is 8/5k1p/6p1/1R3b2/P2B1R2/4P2r/3n3K/8 w - - 0 48. What is the best move?,king on h2 to g2
White to move. Position is 8/pb1q1k1p/1p3p1B/2p1n3/5Q1P/1P2N1P1/P4P1K/8 w - - 3 37. What is the best move?,pawn on g3 to g4
White to move. Position is 8/4k1p1/1R2b2p/8/1P6/5P1P/2r3P1/6K1 w - - 1 37. What is the best move?,rook on b6 to b7
Black to move. Position is 5k2/pp2n3/3p2bp/8/3P2N1/PBP3P1/5P2/6K1 b - - 2 35. What is the best move?,bishop on g6 to f7
White to move. Position is r4k2/2Rn1p2/p2r2p1/3p3p/1P6/3B1P2/P3RKPP/8 w - - 0 27. What is the best move?,pawn on h2 to h4
White to move. Position is r2qkb1r/pp2pppp/2n5/3n4/3P4/1QN2b2/PP3PPP/R1B1KB1R w KQkq - 0 9. What is the best move?,pawn on g2 captures bishop on f3
Black to move. Position is r1b2rk1/4qpbp/p2p4/4p3/R3Pp2/2PB4/1PN2PPP/3Q1RK1 b - - 0 17. What is the best move?,queen on e7 to b7
White to move. Position is 3r2k1/p4p2/1p3qp1/2p5/P5Bp/1P4P1/5b1P/3Q1R1K w - - 0 31. What is the best move?,queen on d1 to f3
White to move. Position is r1bqk2r/3n1ppp/p3p3/1pbpP3/1n3P2/2NB1N2/PPPBQ1PP/R3K2R w KQkq - 0 11. What is the best move?,pawn on a2 to a3
White to move. Position is rnbqkb1r/pp3pp1/n2pp2p/2pPP3/2P5/P7/1P3PPP/RNBQKBNR w KQkq - 1 9. What is the best move?,bishop on c1 to f4
Black to move. Position is 2kr3r/1pp2ppp/p1p2n2/8/4P3/2P1BP2/P1P1K1PP/R6R b - - 0 13. What is the best move?,knight on f6 to d7
White to move. Position is 8/p7/1p1p1k1p/3n4/2NP1PPK/P1PB1b2/8/8 w - - 9 49. What is the best move?,king on h4 to g3
White to move. Position is r4rk1/1pp2pp1/p2pq1np/4p3/3PP3/1PPQ1NP1/2P2P1P/R3R1K1 w - - 3 20. What is the best move?,pawn on h2 to h4
Black to move. Position is r6r/1k3pp1/pq2p2p/1p1n4/3N3P/1R6/PPP1QPP1/2KR4 b - - 5 22. What is the best move?,king on b7 to c8
Black to move. Position is 3r3k/pp3pp1/6b1/2qN2Pp/5p1P/1P3B2/PKP5/3QB3 b - - 4 31. What is the best move?,bishop on g6 to f5
White to move. Position is r4rk1/4bppp/p3bn2/3p4/N7/3BB3/PP3PPP/R3R1K1 w - - 3 16. What is the best move?,bishop on e3 to c5
White to move. Position is r2qk1nr/p3bp1p/3pb3/2p5/2NpP1p1/N7/PP3PPP/R1BQR1K1 w kq - 4 13. What is the best move?,pawn on e4 to e5
White to move. Position is r1b2k1r/3pbp2/p3pp2/1p2qP1p/4P2Q/2NB4/PPP3PP/R4R1K w - - 1 16. What is the best move?,knight on c3 to e2
White to move. Position is r1bqkb1r/pp3ppp/2nppn2/6B1/3NP3/2N5/PPP2PPP/R2QKB1R w KQkq - 0 7. What is the best move?,queen on d1 to d2
Black to move. Position is 3r4/1pr2pk1/1p2bn1p/3p2p1/1N1P2P1/1B5P/PP2RPK1/4R3 b - - 2 30. What is the best move?,rook on c7 to c8
Black to move. Position is rnbqkbnr/pppp1ppp/4p3/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2. What is the best move?,pawn on d7 to d5
White to move. Position is r3r1k1/pp3p2/3qn1pp/1Q1p4/N2P4/4P2P/P4PP1/1RR3K1 w - - 1 25. What is the best move?,knight on a4 to c3
White to move. Position is rnbqkb1r/pp3ppp/4pn2/2pp4/2P5/1P2PN2/P2P1PPP/RNBQKB1R w KQkq - 0 5. What is the best move?,pawn on c4 captures pawn on d5
White to move. Position is 8/3b2p1/5k1p/7P/1r3PP1/5R2/8/5K2 w - - 2 56. What is the best move?,pawn on g4 to g5
Black to move. Position is 8/5kp1/1R5p/7P/1Pb5/5P2/1r4P1/6K1 b - - 0 40. What is the best move?,king on f7 to g8
Black to move. Position is rnbq1k1r/ppp2pp1/4p2p/3pP3/1b1Pn1Q1/P1N1B3/1PP2PPP/R3KBNR b KQ - 0 8. What is the best move?,bishop on b4 captures knight on c3
White to move. Position is 2rqr1k1/1p2ppbp/1P1pb1p1/p1n1n3/N1P1P3/N3BP2/P2QB1PP/2RR2K1 w - - 1 20. What is the best move?,bishop on e3 captures knight on c5
Black to move. Position is rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2. What is the best move?,knight on b8 to c6
White to move. Position is rnbqkb1r/pppppppp/5n2/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 1 2. What is the best move?,pawn on c2 to c4
White to move. Position is 4b1k1/6p1/7p/7P/1P5R/5P2/1r4P1/6K1 w - - 19 50. What is the best move?,king on g1 to h2
White to move. Position is 8/5pkp/R1N5/3Bp3/2P1Ppb1/2K1b3/1P6/3r4 w - - 4 38. What is the best move?,pawn on c4 to c5
Black to move. Position is r2q1rk1/pppb1pp1/1bnp1n1p/1B2p3/3PP2B/2PQ1N2/PP1N1PPP/R4RK1 b - - 3 10. What is the best move?,pawn on a7 to a6
Black to move. Position is r1b2rk1/p4pbp/qN1N2p1/2pP4/8/7P/PP3PP1/R1BQ1RK1 b - - 0 16. What is the best move?,queen on a6 captures knight on b6
Black to move. Position is rn1qkb1r/pp3pp1/2n3b1/2ppPpPp/3P3P/2N5/PPP1N1B1/R1BQK2R b KQkq - 2 11. What is the best move?,pawn on c5 captures pawn on d4
Black to move. Position is r1bqkb1r/1ppp1ppp/p1n2n2/4p3/B3P3/5N2/PPPP1PPP/RNBQ1RK1 b kq - 3 5. What is the best move?,bishop on f8 to e7
Black to move. Position is r1bqk2r/pp1n1ppp/2p2n2/3p2B1/1b1P4/2NBP3/PPQ2PPP/R3K1NR b KQkq - 2 8. What is the best move?,pawn on h7 to h6
White to move. Position is r1bqk1nr/pp1pppbp/2n3p1/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq - 1 6. What is the best move?,bishop on c1 to e3
Black to move. Position is r5k1/pp1bppbp/q2p2p1/B2P4/6n1/3N2P1/PP1QPPBP/R5K1 b - - 2 19. What is the best move?,rook on a8 to c8
Black to move. Position is r1bq2k1/pp1n1Qpp/8/2p1P3/2P1P3/P1p5/1P2B1PP/5RK1 b - - 1 20. What is the best move?,king on g8 to h8
Black to move. Position is r2qrnk1/1b2bpp1/p3p2p/1p2P2Q/2p2B2/P1N1P2P/1P3PP1/1B1R1RK1 b - - 4 19. What is the best move?,queen on d8 to c7
White to move. Position is r2qk2r/2p2ppp/pbnp1n2/1p2p3/P2PP1b1/2P2N2/1PB2PPP/RNBQ1RK1 w kq - 1 10. What is the best move?,pawn on h2 to h3
